Opponent: actual Expert+ (ai_choose difficulty=1), unchanged search.
REINFORCE, alternating sides, terminal rewards, cap=1600 plies.
Resume=0 target=100000; session statistics start here.
game 26/100000 | learner red | ply 20 | elapsed 710s
game 26/100000 | learner red | ply 40 | elapsed 712s
game 26/100000 | learner red | ply 60 | elapsed 714s
game 26/100000 | learner red | ply 80 | elapsed 716s
game 26/100000 | learner red | ply 100 | elapsed 718s
game 26/100000 | learner red | ply 120 | elapsed 720s
game 26/100000 | learner red | ply 140 | elapsed 722s
game 26/100000 | learner red | ply 160 | elapsed 724s
game 26/100000 | learner red | ply 180 | elapsed 725s
game 26/100000 | learner red | ply 200 | elapsed 726s
game 26/100000 | learner red | ply 220 | elapsed 727s
game 26/100000 | learner red | ply 240 | elapsed 728s
game 26/100000 | learner red | ply 260 | elapsed 729s
game 26/100000 | learner red | ply 280 | elapsed 730s
game 26/100000 | learner red | ply 300 | elapsed 730s
game 26/100000 | learner red | ply 320 | elapsed 731s
game 26/100000 | learner red | ply 340 | elapsed 731s
SAVED 26/100000 | session W=0 L=26 capped=0 | last plies=345 | elapsed 731s
game 27/100000 | learner blue | ply 20 | elapsed 733s
game 27/100000 | learner blue | ply 40 | elapsed 735s
game 27/100000 | learner blue | ply 60 | elapsed 737s
game 27/100000 | learner blue | ply 80 | elapsed 740s
game 27/100000 | learner blue | ply 100 | elapsed 742s
game 27/100000 | learner blue | ply 120 | elapsed 744s
game 27/100000 | learner blue | ply 140 | elapsed 746s
game 27/100000 | learner blue | ply 160 | elapsed 747s
game 27/100000 | learner blue | ply 180 | elapsed 749s
game 27/100000 | learner blue | ply 200 | elapsed 750s
game 27/100000 | learner blue | ply 220 | elapsed 751s
game 27/100000 | learner blue | ply 240 | elapsed 752s
game 27/100000 | learner blue | ply 260 | elapsed 754s
SAVED 27/100000 | session W=0 L=27 capped=0 | last plies=266 | elapsed 754s
game 28/100000 | learner red | ply 20 | elapsed 756s
game 28/100000 | learner red | ply 40 | elapsed 758s
game 28/100000 | learner red | ply 60 | elapsed 760s
game 28/100000 | learner red | ply 80 | elapsed 761s
game 28/100000 | learner red | ply 100 | elapsed 763s
game 28/100000 | learner red | ply 120 | elapsed 764s
game 28/100000 | learner red | ply 140 | elapsed 766s
game 28/100000 | learner red | ply 160 | elapsed 767s
game 28/100000 | learner red | ply 180 | elapsed 768s
game 28/100000 | learner red | ply 200 | elapsed 770s
game 28/100000 | learner red | ply 220 | elapsed 771s
game 28/100000 | learner red | ply 240 | elapsed 773s
game 28/100000 | learner red | ply 260 | elapsed 774s
SAVED 28/100000 | session W=0 L=28 capped=0 | last plies=271 | elapsed 775s
game 29/100000 | learner blue | ply 20 | elapsed 777s
game 29/100000 | learner blue | ply 40 | elapsed 779s
game 29/100000 | learner blue | ply 60 | elapsed 781s
game 29/100000 | learner blue | ply 80 | elapsed 782s
game 29/100000 | learner blue | ply 100 | elapsed 784s
game 29/100000 | learner blue | ply 120 | elapsed 786s
game 29/100000 | learner blue | ply 140 | elapsed 788s
game 29/100000 | learner blue | ply 160 | elapsed 790s
game 29/100000 | learner blue | ply 180 | elapsed 792s
game 29/100000 | learner blue | ply 200 | elapsed 794s
game 29/100000 | learner blue | ply 220 | elapsed 795s
game 29/100000 | learner blue | ply 240 | elapsed 796s
game 29/100000 | learner blue | ply 260 | elapsed 797s
game 29/100000 | learner blue | ply 280 | elapsed 798s
game 29/100000 | learner blue | ply 300 | elapsed 799s
game 29/100000 | learner blue | ply 320 | elapsed 799s
game 29/100000 | learner blue | ply 340 | elapsed 800s
game 29/100000 | learner blue | ply 360 | elapsed 800s
SAVED 29/100000 | session W=0 L=29 capped=0 | last plies=372 | elapsed 800s
game 30/100000 | learner red | ply 20 | elapsed 802s
game 30/100000 | learner red | ply 40 | elapsed 804s
game 30/100000 | learner red | ply 60 | elapsed 807s
game 30/100000 | learner red | ply 80 | elapsed 809s
game 30/100000 | learner red | ply 100 | elapsed 810s
game 30/100000 | learner red | ply 120 | elapsed 812s
game 30/100000 | learner red | ply 140 | elapsed 814s
game 30/100000 | learner red | ply 160 | elapsed 816s
game 30/100000 | learner red | ply 180 | elapsed 817s
game 30/100000 | learner red | ply 200 | elapsed 820s
game 30/100000 | learner red | ply 220 | elapsed 822s
game 30/100000 | learner red | ply 240 | elapsed 824s
game 30/100000 | learner red | ply 260 | elapsed 826s
game 30/100000 | learner red | ply 280 | elapsed 827s
game 30/100000 | learner red | ply 300 | elapsed 829s
game 30/100000 | learner red | ply 320 | elapsed 830s
game 30/100000 | learner red | ply 340 | elapsed 831s
game 30/100000 | learner red | ply 360 | elapsed 832s
game 30/100000 | learner red | ply 380 | elapsed 833s
game 30/100000 | learner red | ply 400 | elapsed 835s
game 30/100000 | learner red | ply 420 | elapsed 835s
game 30/100000 | learner red | ply 440 | elapsed 836s
game 30/100000 | learner red | ply 460 | elapsed 836s
game 30/100000 | learner red | ply 480 | elapsed 837s
game 30/100000 | learner red | ply 500 | elapsed 837s
game 30/100000 | learner red | ply 520 | elapsed 838s
game 30/100000 | learner red | ply 540 | elapsed 838s
game 30/100000 | learner red | ply 560 | elapsed 838s
SAVED 30/100000 | session W=0 L=30 capped=0 | last plies=567 | elapsed 838s
game 31/100000 | learner blue | ply 20 | elapsed 841s
game 31/100000 | learner blue | ply 40 | elapsed 843s
